Month,SolarRad,TempOut,WindSpeed,OutHum,P_GEN_MAX
 1 ,0,1.9,0,93,0
 1 ,0,1.8,0,92,0
 1 ,0,1.6,0,92,0
 1 ,0,1.3,0,92,0
 1 ,0,1.6,0,93,0
 1 ,32,1.9,0,93,0
 1 ,77,2.6,0,92,0.095
 1 ,117,4,0,91,0.231
 1 ,134,4.8,0,91,0.345
 1 ,141,6.2,0,89,0.367
 1 ,118,6.8,0,86,0.29
 1 ,67,6.6,0,87,0.14
 1 ,28,6.3,0,89,0.034
 1 ,0,5.7,0,89,0
 1 ,0,4.6,0,91,0
 1 ,0,4.1,0,93,0
 1 ,0,3.6,0,94,0
 1 ,0,2.8,0,94,0
 1 ,0,2.5,0,93,0
 1 ,0,1.7,0,93,0
 1 ,0,1.4,0,94,0
 1 ,0,0.5,0,95,0
 1 ,0,0.3,0,95,0
 1 ,0,-0.6,0,95,0
 1 ,0,-0.1,0,96,0
 1 ,0,0.1,0,95,0
 1 ,0,0.3,0,95,0
 1 ,0,0.2,0,95,0
 1 ,1,0.3,0,95,0
 1 ,25,0.8,0,96,0
 1 ,63,1.6,0,97,0.049
 1 ,77,2.3,1,97,0.129
 1 ,104,2.9,1,97,0.222
 1 ,94,3.3,1,97,0.201
 1 ,103,3.8,1,97,0.152
 1 ,51,3.6,1,97,0.065
 1 ,21,4,0,97,0.003
 1 ,0,4,0,97,0
 1 ,0,4.2,1,96,0
 1 ,0,4.7,3,94,0
 1 ,0,4.8,3,91,0
 1 ,0,4.8,1,92,0
 1 ,0,4.8,3,91,0
 1 ,0,4.8,3,90,0
 1 ,0,7.1,0,93,0
 1 ,0,6.6,0,93,0
 1 ,0,6.3,0,93,0
 1 ,0,5.3,0,95,0
 1 ,0,4.7,1,95,0
 1 ,0,5,0,95,0
 1 ,0,4.9,0,95,0
 1 ,0,5.1,0,94,0
 1 ,2,4.9,0,94,0
 1 ,51,4.7,1,94,0
 1 ,102,5.2,2,92,0.184
 1 ,42,5.7,2,92,0.035
 1 ,28,4.9,1,93,0.003
 1 ,139,5.8,1,94,0.084
 1 ,102,6.5,5,84,0.237
 1 ,138,7.1,5,75,0.105
 1 ,34,6.5,3,76,0.049
 1 ,0,5.7,1,78,0
 1 ,0,3.2,3,89,0
 1 ,0,3.2,1,88,0
 1 ,0,4,3,81,0
 1 ,0,4.2,4,78,0
 1 ,0,3.5,3,80,0
 1 ,0,3.3,4,82,0
 1 ,0,2.8,2,85,0
 1 ,0,2.5,3,86,0
 1 ,0,2.1,2,88,0
 1 ,0,1.8,1,89,0
 1 ,0,1.7,0,90,0
 1 ,0,1.6,0,91,0
 1 ,0,1.2,0,92,0
 1 ,0,1.1,0,92,0
 1 ,9,1,0,93,0
 1 ,50,1.7,0,93,0.005
 1 ,83,3.1,0,91,0.182
 1 ,125,3.8,0,91,0.263
 1 ,214,5.6,1,89,0.331
 1 ,174,6.6,1,80,0.356
 1 ,188,6.9,2,80,0.29
 1 ,85,6.7,1,82,0.177
 1 ,32,6,1,86,0.055
 1 ,0,5.5,1,88,0
 1 ,0,5.9,2,88,0
 1 ,0,6.3,2,87,0
 1 ,0,6.3,2,87,0
 1 ,0,6.2,2,89,0
 1 ,0,5.9,3,92,0
 1 ,0,5.8,3,94,0
 1 ,0,4.3,4,80,0
 1 ,0,3.7,2,82,0
 1 ,0,3.2,3,84,0
 1 ,0,3.3,2,84,0
 1 ,0,3.1,1,85,0
 1 ,0,2.8,0,86,0
 1 ,0,2.3,0,88,0
 1 ,0,2.2,1,90,0
 1 ,1,2.5,2,91,0
 1 ,22,3.4,1,89,0
 1 ,38,4.6,6,87,0.03
 1 ,22,5.6,5,90,0.013
 1 ,35,6.2,8,93,0.024
 1 ,29,6.2,9,93,0.053
 1 ,21,6.4,8,94,0.003
 1 ,14,7.1,9,95,0.003
 1 ,17,7.7,4,96,0.003
 1 ,0,7.3,5,85,0
 1 ,0,6.3,3,85,0
 1 ,0,5.8,1,86,0
 1 ,0,5.6,4,81,0
 1 ,0,4.8,4,78,0
 1 ,0,3.5,2,83,0
 1 ,0,2.7,2,86,0
 1 ,0,2.5,3,84,0
 1 ,0,2.5,3,85,0
 1 ,0,2.6,4,84,0
 1 ,0,2.3,3,85,0
 1 ,0,2.3,4,86,0
 1 ,0,2.2,2,85,0
 1 ,0,1.5,2,88,0
 1 ,0,1.5,2,88,0
 1 ,7,1.6,2,88,0
 1 ,23,2.3,3,89,0.003
 1 ,52,2.7,2,93,0.011
 1 ,142,4.2,3,91,0.173
 1 ,223,5.7,3,85,0.316
 1 ,333,7.8,3,78,0.388
 1 ,154,7.6,3,76,0.205
 1 ,78,7.3,4,76,0.156
 1 ,28,7,3,76,0.032
 1 ,1,5.2,3,83,0
 1 ,0,4.7,3,86,0
 1 ,0,4.4,2,89,0
 1 ,0,4.2,3,90,0
 1 ,0,3.9,3,90,0
 1 ,0,3.8,3,91,0
 1 ,0,4.2,5,89,0
 1 ,0,4.2,4,89,0
 1 ,0,4.4,5,90,0
 1 ,0,5,6,90,0
 1 ,0,5.4,8,90,0
 1 ,0,5.6,8,88,0
 1 ,0,5.1,7,90,0
 1 ,0,5,4,91,0
 1 ,0,4.8,5,91,0
 1 ,1,4.7,3,93,0
 1 ,40,5,4,92,0
 1 ,99,6,7,90,0.2
 1 ,256,7.1,8,87,0.196
 1 ,334,8,8,83,0.404
 1 ,302,8.1,6,82,0.283
 1 ,278,7.8,6,82,0.173
 1 ,80,7.1,3,86,0.166
 1 ,26,6.2,5,85,0.032
 1 ,0,5.5,5,91,0
 1 ,0,5.6,4,92,0
 1 ,0,4.9,2,94,0
 1 ,0,5.2,4,93,0
 1 ,0,4.8,2,94,0
 1 ,0,5.1,1,95,0
 1 ,0,6.1,4,91,0
 1 ,0,6.2,3,90,0
 1 ,0,6,3,90,0
 1 ,0,5.9,3,91,0
 1 ,0,5.7,2,90,0
 1 ,0,5.5,1,92,0
 1 ,0,5.4,1,92,0
 1 ,0,5.3,1,93,0
 1 ,0,5.2,2,93,0
 1 ,0,5,2,92,0
 1 ,22,5.1,2,91,0
 1 ,92,5.5,1,87,0.05
 1 ,105,5.9,1,85,0.198
 1 ,135,6.2,2,83,0.327
 1 ,86,6.1,2,83,0.143
 1 ,86,6,2,83,0.164
 1 ,44,5.8,1,84,0.082
 1 ,22,5.4,2,85,0.025
 1 ,0,5.3,2,86,0
 1 ,0,5.1,3,87,0
 1 ,0,4.9,3,86,0
 1 ,0,4.9,2,87,0
 1 ,0,4.7,2,89,0
 1 ,0,4.4,2,90,0
 1 ,0,4.2,2,90,0
 1 ,0,4.2,2,91,0
 1 ,0,4.2,2,91,0
 1 ,0,4.1,2,93,0
 1 ,0,4.3,1,94,0
 1 ,0,4.2,2,94,0
 1 ,0,4.2,2,94,0
 1 ,0,4.4,1,94,0
 1 ,0,4.8,1,94,0
 1 ,0,5.1,0,94,0
 1 ,7,5.4,0,94,0
 1 ,44,5.6,0,94,0
 1 ,152,6.3,1,93,0.112
 1 ,145,6.7,1,91,0.26
 1 ,193,7.4,1,89,0.249
 1 ,151,7.4,2,86,0.231
 1 ,127,7.4,1,84,0.236
 1 ,24,6.8,1,88,0.029
 1 ,1,6.3,0,90,0
 1 ,0,6.2,0,90,0
 1 ,0,5.9,1,89,0
 1 ,0,6.1,0,90,0
 1 ,0,5.7,0,91,0
 1 ,0,5.7,0,90,0
 1 ,0,5.7,0,91,0
 3 ,0,6.2,1,81,0
 3 ,0,6.9,2,79,0
 3 ,0,6.5,1,79,0
 3 ,0,6.6,2,77,0
 3 ,0,6.6,1,77,0
 3 ,0,6.8,2,78,0
 3 ,9,6.4,1,83,0
 3 ,39,7,0,84,0.009
 3 ,128,7.7,1,80,0.109
 3 ,207,8.4,2,73,0.372
 3 ,299,8.9,3,72,0.673
 3 ,393,10.2,2,65,1.095
 3 ,682,11.7,2,57,1.372
 3 ,677,12.9,2,54,1.616
 3 ,558,12.9,2,56,2.107
 3 ,435,13.3,1,53,1.387
 3 ,282,13.9,2,48,1.266
 3 ,162,13.4,2,49,0.178
 3 ,46,9.9,3,58,0.126
 3 ,0,8.4,1,66,0
 3 ,0,7.5,0,72,0
 3 ,0,6.6,0,76,0
 3 ,0,6,0,78,0
 3 ,0,5.3,0,82,0
 3 ,0,4.7,0,84,0
 3 ,0,4.3,0,86,0
 3 ,0,3.5,0,89,0
 3 ,0,2.8,1,90,0
 3 ,0,2.7,1,90,0
 3 ,0,2.6,1,89,0
 3 ,1,2.6,1,90,0
 3 ,64,3.1,2,89,0
 3 ,114,4.5,2,84,0.176
 3 ,223,6.5,2,80,0.422
 3 ,227,6.8,2,79,0.543
 3 ,201,7.2,3,71,0.596
 3 ,329,7.7,0,80,0.149
 3 ,230,7,2,83,0.09
 3 ,193,6.2,1,81,0.124
 3 ,234,7.2,2,76,0.526
 3 ,147,7.1,1,73,0.177
 3 ,33,5.3,0,86,0.058
 3 ,14,4.7,1,87,0.003
 3 ,0,4.7,0,88,0
 3 ,0,4.6,0,87,0
 3 ,0,4.4,0,87,0
 3 ,0,4.1,0,88,0
 3 ,0,3.9,0,87,0
 3 ,0,3.9,0,89,0
 3 ,0,3.9,0,89,0
 3 ,0,3.5,1,90,0
 3 ,0,3.9,0,90,0
 3 ,0,3.7,0,89,0
 3 ,0,3.3,0,90,0
 3 ,4,3.1,0,91,0
 3 ,56,3.3,0,91,0
 3 ,141,4.6,1,91,0.18
 3 ,266,6.7,1,88,0.552
 3 ,303,8.7,2,81,0.979
 3 ,510,10.4,2,69,0.677
 3 ,549,11.2,2,64,1.241
 3 ,569,12.3,2,59,0.88
 3 ,576,12.6,2,61,1.661
 3 ,341,11.4,2,64,0.912
 3 ,186,10.2,2,68,0.445
 3 ,109,9.5,2,70,0.225
 3 ,30,8.9,0,71,0.066
 3 ,0,7.4,0,78,0
 3 ,0,6.4,0,81,0
 3 ,0,5.7,0,84,0
 3 ,0,5.4,0,85,0
 3 ,0,5.1,0,86,0
 3 ,0,4.6,0,86,0
 3 ,0,4.2,0,88,0
 3 ,0,3.8,0,89,0
 3 ,0,3.7,0,91,0
 3 ,0,3.7,0,91,0
 3 ,0,3.4,0,90,0
 3 ,5,3.1,0,90,0
 3 ,62,3.3,0,92,0
 3 ,145,5.2,1,94,0.198
 3 ,238,8.1,1,93,0.476
 3 ,278,9.9,1,82,0.68
 3 ,422,11.6,1,72,0.842
 3 ,457,12.6,1,69,1.276
 3 ,379,12.3,2,65,1.089
 3 ,574,14.8,1,55,0.986
 3 ,434,15.5,2,54,1.748
 3 ,319,14.9,1,52,1.467
 3 ,147,13.2,1,64,0.375
 3 ,39,10.9,2,75,0.09
 3 ,0,9.4,1,81,0
 3 ,0,9,0,83,0
 3 ,0,8.3,1,85,0
 3 ,0,8,1,86,0
 3 ,0,7.4,1,87,0
 3 ,0,6.9,1,89,0
 3 ,0,6.6,0,89,0
 3 ,0,6.4,1,89,0
 3 ,0,6.3,0,89,0
 3 ,0,6.3,0,89,0
 3 ,0,6.2,1,90,0
 3 ,11,6.7,1,91,0
 3 ,87,7.4,0,92,0.013
 3 ,136,9.1,1,90,0.344
 3 ,206,10.5,1,86,0.523
 3 ,369,12.3,1,81,0.662
 3 ,545,15.2,1,68,1.444
 3 ,551,16.2,1,64,1.568
 3 ,643,18,1,54,2.129
 3 ,585,19,2,48,2.314
 3 ,474,17.9,2,50,2.043
 3 ,287,17.1,2,53,1.434
 3 ,156,16.4,1,55,0.481
 3 ,35,13.6,1,64,0.091
 3 ,0,12.3,1,71,0
 3 ,0,11.8,1,74,0
 3 ,0,11.7,1,74,0
 3 ,0,11.9,1,71,0
 3 ,0,11.9,1,70,0
 3 ,0,11.7,0,78,0
 3 ,0,11.6,0,79,0
 3 ,0,11.3,0,81,0
 3 ,0,10.6,0,85,0
 3 ,0,11.1,0,83,0
 3 ,0,11,0,83,0
 3 ,0,10.8,0,84,0
 3 ,4,10.8,0,84,0
 3 ,41,11.4,0,82,0.097
 3 ,124,12.4,0,80,0.285
 3 ,118,13.2,1,75,0.194
 3 ,141,13.6,0,74,0.451
 3 ,390,15.2,1,69,0.434
 3 ,186,15.4,2,66,0.255
 3 ,110,15.2,1,69,0.229
 3 ,165,15.4,0,68,0.25
 3 ,126,15.4,1,66,0.185
 3 ,84,13.7,1,71,0.075
 3 ,51,14.3,0,71,0.04
 3 ,28,14.6,0,71,0
 3 ,0,14.3,0,72,0
 3 ,0,13.9,0,74,0
 3 ,0,13.3,0,76,0
 3 ,0,12.1,0,79,0
 4 ,0,10.7,0,83,0
 4 ,0,9.9,0,85,0
 4 ,0,9.4,0,85,0
 4 ,0,9,0,86,0
 4 ,0,8.9,0,86,0
 4 ,0,8.3,0,87,0
 4 ,0,8,0,87,0
 4 ,8,7.4,0,88,0.004
 4 ,63,8.1,0,89,0.164
 4 ,103,9.7,0,86,0.638
 4 ,296,13.2,0,70,1.263
 4 ,515,15.4,1,65,1.774
 4 ,621,16.8,1,60,2.193
 4 ,698,17.7,2,58,1.434
 4 ,630,18.8,2,59,0.579
 4 ,675,18.6,3,58,1.359
 4 ,476,17.9,4,59,1.33
 4 ,260,18.4,2,59,0.35
 4 ,125,17.2,1,64,0.096
 4 ,41,15.8,0,69,0
 4 ,0,14.2,1,73,0
 4 ,0,12.7,0,78,0
 4 ,0,11.9,0,80,0
 4 ,0,11.7,0,80,0
 4 ,0,10.7,1,83,0
 4 ,0,10.2,1,84,0
 4 ,0,9.6,1,86,0
 4 ,0,9.1,1,86,0
 4 ,0,8.8,1,88,0
 4 ,0,8.8,0,88,0
 4 ,0,8.6,1,89,0
 4 ,11,8.6,1,90,0.012
 4 ,73,9.3,1,91,0.222
 4 ,140,10.9,1,88,0.397
 4 ,157,12.1,2,84,0.587
 4 ,473,15.2,2,73,1.59
 4 ,487,16.6,2,67,1.14
 4 ,380,15.9,2,67,0.655
 4 ,302,15.3,2,69,0.869
 4 ,545,18,3,62,1.777
 4 ,504,19.5,2,55,1.071
 4 ,212,17.5,1,61,0.154
 4 ,62,15.1,2,69,0.023
 4 ,22,13.8,2,74,0
 4 ,0,12.6,3,79,0
 4 ,0,12.1,1,82,0
 4 ,0,11.8,1,83,0
 4 ,0,11.7,2,84,0
 4 ,0,11.6,3,85,0
 4 ,0,11.9,1,85,0
 4 ,0,11.5,1,86,0
 4 ,0,11.2,1,88,0
 4 ,0,11.2,0,88,0
 4 ,0,10.7,2,89,0
 4 ,0,10.7,1,89,0
 4 ,10,10.6,1,90,0.011
 4 ,66,11,2,89,0.169
 4 ,118,11.9,2,86,0.311
 4 ,181,13.6,1,82,0.558
 4 ,296,15.9,2,70,0.69
 4 ,287,15.2,1,73,0.688
 4 ,383,15.8,1,71,0.783
 4 ,502,17.1,2,66,0.801
 4 ,318,17.6,1,64,0.828
 4 ,343,18.6,1,61,0.222
 4 ,82,16.3,1,69,0.028
 4 ,38,15.3,1,73,0.031
 4 ,23,14.9,0,76,0
 4 ,0,13.8,0,79,0
 4 ,0,12.9,1,83,0
 4 ,0,12,1,86,0
 4 ,0,11.3,2,89,0
 4 ,0,11.3,2,90,0
 4 ,0,11.1,2,92,0
 4 ,0,10.7,3,95,0
 4 ,0,10.6,2,94,0
 4 ,0,10.6,2,93,0
 4 ,0,10.9,2,93,0
 4 ,0,11.3,1,94,0
 4 ,0,11.5,1,92,0
 4 ,23,11.4,3,87,0.039
 4 ,38,11.5,2,86,0.079
 4 ,49,11.6,2,86,0.103
 4 ,73,11.7,3,86,0.148
 4 ,110,11.9,3,85,0.325
 4 ,152,12.3,4,85,0.302
 4 ,157,12.6,2,83,0.221
 4 ,163,12.9,2,82,0.373
 4 ,146,13.5,2,80,0.314
 4 ,226,14.5,2,74,0.222
 4 ,121,14.4,1,72,0.101
 4 ,52,13.9,1,72,0
 4 ,2,13.3,1,70,0
 4 ,0,12.6,0,74,0
 4 ,0,12.2,0,74,0
 4 ,0,10.8,0,77,0
 4 ,0,9.9,0,82,0
 4 ,0,10.2,0,83,0
 4 ,0,10.3,0,82,0
 4 ,0,10,0,82,0
 4 ,0,8.8,0,87,0
 4 ,0,8.1,0,88,0
 4 ,0,7.2,0,88,0
 4 ,11,6.8,0,88,0.011
 4 ,41,7.3,0,89,0.232
 4 ,79,9.9,2,79,0.763
 4 ,201,12,5,70,1.248
 4 ,438,14.1,6,65,1.372
 4 ,448,14.6,7,71,1.534
 4 ,536,15.2,6,64,1.335
 4 ,710,16.9,6,60,1.163
 4 ,360,16.5,6,63,1.001
 4 ,308,16.3,5,66,0.433
 4 ,163,15.6,5,70,0.162
 4 ,84,14.8,4,74,0.059
 4 ,25,13.8,4,79,0
 4 ,0,13.3,5,83,0
 4 ,0,13.4,5,84,0
 4 ,0,13,6,87,0
 4 ,0,13.1,4,89,0
 4 ,0,9.6,5,84,0
 4 ,0,8.5,2,85,0
 4 ,0,7.7,2,89,0
 4 ,0,7.6,3,88,0
 4 ,0,7.3,4,88,0
 4 ,0,7.1,3,87,0
 4 ,0,6.8,3,84,0
 4 ,13,6.4,3,82,0.021
 4 ,52,6.9,4,78,0.223
 4 ,63,7.8,5,74,0.841
 4 ,126,8.9,6,67,1.122
 4 ,333,9.6,7,61,0.663
 4 ,256,10.3,7,57,0.678
 4 ,225,10.3,8,56,0.619
 4 ,391,11.8,7,52,0.344
 4 ,231,11.3,7,54,0.481
 4 ,589,13.2,7,46,0.395
 4 ,158,11.8,6,52,0.353
 4 ,128,12,5,51,0.097
 4 ,36,11.4,4,55,0
 4 ,2,10.7,2,58,0
 4 ,0,9.7,1,63,0
 4 ,0,8.9,1,66,0
 4 ,0,8.1,0,70,0
 4 ,0,7.4,0,73,0
 4 ,0,6.7,0,75,0
 4 ,0,5.9,1,78,0
 4 ,0,5.6,0,79,0
 4 ,0,5.4,0,80,0
 4 ,0,5.2,0,84,0
 4 ,0,5.6,1,86,0
 4 ,19,5.6,1,87,0.033
 4 ,51,6.4,1,87,0.238
 4 ,65,8.2,2,83,0.849
 4 ,131,10.3,2,75,1.37
 4 ,525,12.1,2,67,1.855
 4 ,706,13.4,3,61,1.815
 4 ,695,14.7,3,56,2.344
 4 ,723,16.1,3,51,2.393
 4 ,663,16.8,3,51,2.031
 4 ,516,17.3,3,50,0.561
 4 ,259,16.5,3,53,0.786
 4 ,235,17.3,2,52,0.147
 4 ,49,15.6,2,56,0
 4 ,1,14.6,1,63,0
 4 ,0,13.4,0,68,0
 4 ,0,12.8,1,71,0
 4 ,0,12.9,1,69,0
 4 ,0,12.1,0,71,0
 4 ,0,11.1,0,73,0
 4 ,0,10.1,0,77,0
 4 ,0,9.1,0,81,0
 4 ,0,8.6,0,83,0
 4 ,0,7.7,0,86,0
 4 ,0,7.4,0,84,0
 4 ,21,7,0,85,0.055
 4 ,62,7.4,1,85,0.199
 4 ,91,8.7,0,80,0.655
 4 ,137,11.1,1,72,1.373
 4 ,532,13,1,60,1.105
 4 ,393,13.7,2,57,0.797
 4 ,368,14.5,1,55,0.963
 4 ,316,14.9,1,53,1.285
 4 ,746,17.3,1,46,1.085
 4 ,297,16.1,2,48,0.395
 4 ,131,15.6,1,50,0.241
 4 ,110,15.3,1,53,0.048
 4 ,26,13.4,1,65,0
 4 ,3,13,0,69,0
 4 ,0,12.9,0,72,0
 4 ,0,12.6,0,72,0
 4 ,0,12.8,0,68,0
 4 ,0,12.3,0,72,0
 4 ,0,11.6,0,73,0
 4 ,0,11.1,1,74,0
 4 ,0,10.9,1,70,0
 4 ,0,10.5,2,73,0
 4 ,0,10.3,2,74,0
 4 ,0,10.1,1,75,0
 4 ,14,9.9,3,78,0.004
 4 ,71,10.4,1,75,0.216
 4 ,189,11.5,1,72,0.403
 4 ,172,11.5,2,72,0.458
 4 ,305,12.3,2,70,1.023
 4 ,556,14.3,2,61,0.895
 4 ,474,16.6,2,49,0.664
 4 ,322,15.2,2,53,0.581
 4 ,342,15.9,2,45,0.252
 4 ,217,14.6,1,65,0.241
 4 ,88,14.4,0,67,0.124
 4 ,71,13.6,0,70,0.05
 4 ,27,12.2,0,77,0
 4 ,2,11.4,0,80,0
 4 ,0,10.7,0,82,0
 4 ,0,10.1,0,82,0
 4 ,0,9.2,0,82,0
 4 ,0,8.2,0,85,0
 4 ,0,7.5,0,88,0
 4 ,0,7.5,0,88,0
 4 ,0,7.3,0,91,0
 4 ,0,7.4,0,93,0
 4 ,0,7.3,0,93,0
 4 ,1,7.5,0,92,0
 4 ,30,6.8,0,92,0.088
 4 ,99,7.8,0,91,0.357
 4 ,172,9.5,1,84,0.618
 4 ,175,11,2,78,0.856
 4 ,301,12.6,3,65,0.989
 4 ,444,13.8,4,59,0.808
 4 ,302,13.7,4,54,0.911
 4 ,350,13.9,4,54,0.578
 4 ,203,13.3,4,56,0.224
 4 ,170,12.6,4,61,0.362
 4 ,149,12.4,3,63,0.277
 4 ,219,13.4,4,61,0.349
 4 ,50,12.6,3,63,0.003
 4 ,5,11.6,2,68,0
 4 ,0,10.7,1,72,0
 4 ,0,10.1,1,75,0
 4 ,0,9.3,2,79,0
 4 ,0,9.1,2,83,0
 4 ,0,9.3,1,84,0
 4 ,0,9.7,2,82,0
 4 ,0,9.6,1,84,0
 4 ,0,9.6,1,77,0
 4 ,0,9.1,1,74,0
 4 ,0,8.2,1,75,0
 4 ,24,7.6,1,77,0.056
 4 ,51,8,2,75,0.282
 4 ,66,9.5,2,68,0.862
 4 ,99,10.2,4,63,1.489
 4 ,538,11.2,3,58,1.695
 4 ,808,12.5,4,55,1.854
 4 ,717,12.8,4,54,1.828
 4 ,729,13.7,3,52,2.165
 4 ,713,15.1,3,49,0.966
 4 ,297,14.6,4,54,1.208
 4 ,417,16.1,4,50,0.956
 4 ,247,15.3,4,51,0.338
 4 ,48,14.5,3,56,0.003
 4 ,6,13.3,3,59,0
 4 ,0,12.3,1,64,0
 4 ,0,11.4,0,68,0
 4 ,0,10.3,2,74,0
 4 ,0,10.1,3,76,0
 4 ,0,9.3,3,75,0
 4 ,0,8.6,4,76,0
 4 ,0,8.2,3,78,0
 4 ,0,7.5,3,82,0
 4 ,0,7.2,2,83,0
 4 ,0,7.2,3,79,0
 4 ,22,6.7,3,82,0.055
 4 ,47,8.1,4,75,0.279
 4 ,55,9.2,5,71,0.888
 4 ,142,10.3,5,65,0.929
 4 ,440,11.2,5,59,0.938
 4 ,476,12.2,4,54,0.778
 4 ,544,13.1,4,51,1.7
 4 ,665,14.1,4,44,1.587
 4 ,548,14.9,3,44,1.493
 4 ,678,15.9,4,40,0.597
 4 ,136,14,3,44,0.24
 4 ,228,15.1,2,46,0.356
 4 ,50,12.8,2,52,0.003
 4 ,6,10.8,1,55,0
 4 ,0,9.4,0,59,0
 4 ,0,8.4,0,64,0
 4 ,0,7.9,0,67,0
 4 ,0,7.4,0,69,0
 4 ,0,6.6,0,71,0
 4 ,0,5.9,0,74,0
 4 ,0,5.1,0,78,0
 4 ,0,4.8,0,80,0
 4 ,0,4.4,0,81,0
 4 ,0,4.3,0,81,0
 4 ,30,3.7,0,83,0.081
 4 ,49,5.6,1,81,0.313
 4 ,54,7.6,1,74,0.845
 4 ,139,8.9,2,67,0.492
 4 ,263,9.7,1,62,0.599
 4 ,791,12.6,2,49,1.312
 4 ,544,12.4,1,51,1.126
 4 ,665,14.1,1,49,2.527
 4 ,689,14.4,1,48,2.212
 4 ,573,14.7,1,47,1.74
 4 ,420,14.6,1,46,1.003
 4 ,253,13.4,1,49,0.377
 4 ,51,10.8,1,57,0.003
 4 ,5,9.7,0,61,0
 4 ,0,8.8,0,64,0
 4 ,0,7.9,0,67,0
 4 ,0,6.9,0,71,0
 4 ,0,6.3,0,75,0
 4 ,0,5.8,0,77,0
 4 ,0,5.6,0,78,0
 4 ,0,5.2,0,80,0
 4 ,0,4.6,0,81,0
 4 ,0,4.7,0,83,0
 4 ,0,4.2,0,84,0
 4 ,35,4.6,0,87,0.121
 4 ,64,7,0,82,0.366
 4 ,183,9.7,1,70,0.634
 4 ,149,9.8,2,67,1.32
 4 ,616,10,3,67,1.855
 4 ,740,10.8,4,65,2.519
 4 ,772,11,4,63,2.598
 4 ,758,12.3,4,57,2.565
 4 ,691,12.2,4,54,2.271
 4 ,592,13.7,2,43,1.802
 4 ,435,14.5,1,44,0.992
 4 ,267,13.6,2,53,0.394
 4 ,50,12.8,0,57,0.003
 4 ,7,11.5,0,64,0
 4 ,0,10.8,0,69,0
 4 ,0,9.8,0,74,0
 4 ,0,8.9,0,77,0
 4 ,0,8.4,0,80,0
 4 ,0,7.9,0,81,0
 4 ,0,7.3,0,86,0
 4 ,0,7.2,0,89,0
 4 ,0,7.2,1,91,0
 4 ,0,6.9,2,88,0
 4 ,0,6.9,0,85,0
 4 ,26,7,0,85,0.088
 4 ,91,8.4,1,79,0.303
 4 ,83,10.2,2,74,0.8
 4 ,128,12.7,3,65,1.231
 4 ,582,14.3,3,56,1.788
 4 ,720,15.9,3,45,1.893
 4 ,596,16.9,3,43,0.88
 4 ,319,16.3,5,46,0.859
 4 ,302,15.7,4,56,0.505
 4 ,254,14.9,5,59,0.192
 4 ,116,14.2,4,65,0.132
 4 ,69,13.8,5,65,0.033
 4 ,27,12.8,5,68,0
 4 ,0,11.7,5,66,0
 4 ,0,11.3,2,68,0
 4 ,0,10.6,1,70,0
 4 ,0,10.2,2,72,0
 4 ,0,9.4,3,76,0
 4 ,0,8.6,2,79,0
 4 ,0,7.6,2,82,0
 4 ,0,6.7,2,82,0
 4 ,0,5.9,2,83,0
 4 ,0,5.3,2,85,0
 4 ,1,4.8,1,87,0
 4 ,25,4.8,1,87,0.069
 4 ,50,6.5,2,81,0.332
 4 ,108,7.8,2,74,0.583
 4 ,155,8.7,2,68,0.407
 4 ,393,9.7,2,56,0.604
 4 ,345,10.6,2,56,0.94
 4 ,622,11.6,3,53,0.87
 4 ,371,11.4,3,57,0.794
 4 ,543,12.9,2,51,0.537
 4 ,315,12.4,3,56,0.304
 4 ,132,11.2,2,59,0.377
 4 ,126,10.7,2,60,0.07
 4 ,36,10,1,63,0.003
 4 ,5,9.3,1,63,0
 4 ,0,8.5,1,69,0
 4 ,0,8.3,1,69,0
 4 ,0,8.3,0,65,0
 4 ,0,8.1,0,65,0
 4 ,0,7.7,1,66,0
 4 ,0,7.3,1,67,0
 4 ,0,7,1,70,0
 4 ,0,7.2,0,69,0
 4 ,0,6.8,1,70,0
 4 ,0,6.7,1,71,0
 4 ,31,6.9,1,73,0.084
 4 ,101,7.5,1,72,0.278
 4 ,112,8.6,2,68,0.455
 4 ,229,9.7,2,65,0.522
 4 ,423,11.6,2,65,0.817
 4 ,279,12.7,2,59,0.586
 4 ,298,12.1,3,63,0.722
 4 ,367,12.8,2,59,0.735
 4 ,351,14,2,55,1.035
 4 ,539,16.1,2,48,1.785
 4 ,411,16,3,48,0.396
 4 ,197,13.9,3,55,0.201
 4 ,64,11.3,3,65,0.006
 4 ,12,10.1,2,70,0
 4 ,0,8.9,0,75,0
 4 ,0,7.9,0,81,0
 4 ,0,7.2,1,86,0
 4 ,0,7.3,1,87,0
 4 ,0,7.2,1,89,0
 4 ,0,7.8,1,89,0
 4 ,0,8.1,0,90,0
 4 ,0,8.2,1,91,0
 4 ,0,8.6,1,91,0
 4 ,1,8.3,1,91,0
 4 ,31,8.8,2,91,0.097
 4 ,72,9.6,3,90,0.206
 4 ,161,11.6,3,85,0.316
 4 ,131,12.7,4,81,0.192
 4 ,74,11.8,3,87,0.138
 4 ,199,12.5,1,87,0.161
 4 ,106,12,2,88,0.189
 4 ,98,12,3,87,0.215
 4 ,82,12.7,3,84,0.132
 4 ,121,13.5,4,80,0.053
 4 ,28,12.7,3,83,0.003
 4 ,40,12.3,0,88,0.009
 4 ,14,12.2,2,89,0.003
 4 ,3,12.5,0,88,0
